csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
500987.9741492147	2664.632321662269	250988950242.13425	7100265.409647257	363740.8444329592	1492.3535698464254	2227119.17743337	132307401908.80225	353166.7393831653	1524.3248329085764	124726745806.5366	2323566.196221759	0.940148	20.666994	0.147925	-0.023104239	0.0262799876	-0.011343910300000001	0.0332814928	-0.050123046799999994	0.0397134216	0.002141591	0.0382461567	-0.028986890499999998	-0.0018581956	0.016762196899999998	-0.0051091931	0.024607989500000003	0.049397991399999994	0.027100846600000002	0.0631454679	0.09758480720000001	0.011633871499999998	0.1000962073	-0.024350695	0.039555006499999996	0.0143817651	-0.02365681	-0.0443193109	0.029863094399999998	0.0408913766	-0.013246791499999999	-0.0454415316	-0.0160551196	-0.040640834199999996	-0.0323092918	-0.011525145700000001	0.0667839514	0.062933228	0.0179097739	0.026981149500000003	0.0164398942	-0.0042789102	-0.0207590507	0.0338429106	-0.0495431912	0.037779272999999995	-0.0016421709	0.0373546154	-0.026423765099999996	-0.0012970136999999999	0.0135856132	-0.0043440624	0.027467543799999997	0.08657363369999999	-0.006010871899999999	-0.0354055786	0.0838351429	-0.0283713379	0.0418383844	-0.07829234980000001	-0.0499811252	0.058751770599999996	-0.0569863513	0.0277108418	-0.0364736339	-0.0626855722	0.0216524809	-0.047775060700000004	-0.0031232263	0.0127527529	0.027102995499999998	0.022605036800000002	0.08528413609999999	-0.06524564690000001	0.030323792599999996	0.0700191198	0.038776643300000004	-0.0034021146999999997	-0.0446213651	-0.0732559313	-0.0812299291	-0.0662944305	-0.032661734399999996	-0.0180766	-0.005877399999999998	0.00032676346755999993	3.454383075999997e-05	-0.0578778	-0.1299262	0.00334983973284	0.01688081744644	0.0982463	0.005115400000000006	0.00965233546369	2.616731716000006e-05	-0.00174417	0.0001401200000000001	3.0421289889e-06	1.9633614400000025e-08	-0.00152915	0.0	0.0	2.3382997225e-06	-0.000108235	0.0	0.0	1.1714815225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
498811.8058532396	-2176.168295975076	248813217658.57	4735708.452407067	363260.0760392056	-480.7683937536203	231138.24843243608	131957882844.00945	353108.8005021593	-57.93888100603362	124685824992.07373	3356.913932231324	1.031952	22.685112	0.26493889000000004	-0.017612566399999998	-0.026095483	0.0271835982	-0.009314364	-0.0143099056	-0.035591839300000004	0.0061007449	-0.0131016728	-0.013409754	0.051264752999999996	-0.0039481359	0.0189924402	0.0220938998	-0.0058949282	-0.0046545414	0.0019823034	-0.0655989069	0.1168029202	-0.11412014359999999	0.012634691200000001	-0.0047499267	0.0193771165	-0.0460338867	-0.0483134863	-0.05641516940000001	-0.0344092227	0.013876846000000002	0.0017692748999999996	-0.1218323918	-0.0579003629	-0.0589495638	0.0853533716	-0.133455925	0.046966082400000005	0.006454882800000001	-0.021005298	-0.0188021564	0.0164190952	-0.0375440097	-0.0102252319	-0.0164359671	-0.0370664112	0.0056350731000000005	-0.019043006499999997	-0.0209229831	0.0406427196	-0.006271288000000001	0.0243753442	0.021575863799999997	-0.0064772465000000005	-0.0020828332999999997	0.0042638383	-0.0284902725	0.1544421312	-0.062203988700000004	0.0645169942	-0.0281661577	-0.0196919238	-0.058977110199999995	0.0208597063	-0.0631725405	0.053693072	-0.0691721882	-0.057797173499999986	-0.0043925167	-0.1631327886	0.0963119971	-0.0669320138	-0.0512579954	-0.0657130034	-0.0249526325	0.0695797142	0.0372716117	-0.0059501338	-0.0474295979	-0.0750210202	-0.0806452508	-0.0626554373	-0.026319245699999997	-0.00145551	0.016621089999999998	2.1185093601e-06	0.00027626063278809993	0.12659700000000002	0.1844748	0.016026800409000005	0.034030951835040006	0.0467668	-0.05147950000000001	0.00218713358224	0.002650138920250001	-0.00199144	-0.00024727000000000017	3.9658332736e-06	6.114245290000008e-08	-0.00152915	0.0	0.0	2.3382997225e-06	-0.000108235	0.0	0.0	1.1714815225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
501789.0473862893	2977.241533049673	251792248076.8397	8863967.14611597	363800.8648294448	540.7887902391958	292452.5156483729	132351069250.65195	353220.59960226546	111.7991001061746	124764791983.38393	12499.038784550448	1.0861440000000002	23.876389	0.28426	-0.014201853200000001	0.022451674799999998	-0.015450997	0.033672872400000005	-0.040834162599999994	0.0324966217	-0.0091189737	0.0278420261	-0.0473222741	0.015815641499999998	0.025714506800000002	-0.0093082318	-0.013806164099999999	0.0527594312	-0.045182809500000004	0.058718579800000004	0.104221781	-0.07859726269999999	0.0371736461	0.0020626155	0.010844729099999999	-0.0636353112	0.0356440077	0.0590505856	0.0779066464	0.0072296154	0.0176978856	-0.18796841460000002	0.013403564199999999	0.0342327458	-0.07183998009999999	0.004870377899999999	-0.0044711182	0.08862626650000001	0.0189600149	0.0147792397	0.0114125069	-0.0049779246	-0.0033321387	0.0356020204	-0.0421231583	0.028036530499999997	-0.0151393146	0.0263481777	-0.049836388899999993	0.0157322283	0.012177535900000001	-0.003749788	-0.0308212244	0.0499038745	-0.060649033399999996	-0.0513739775	0.0983759018	-0.09138037730000001	0.0391855324	-0.016026773600000002	0.0548585613	0.057227824000000004	0.0558496398	0.050430416900000004	0.0136812656	-0.0088271182	0.055745284699999995	-0.1507692746	-0.0090088958	-0.0370175872	-0.0235749405	0.11740425210000001	0.0282509458	-0.0293297694	-0.0035911655	0.069132729	0.03575034	-0.0084923199	-0.0501551751	-0.0765818455	-0.0797444131	-0.0586821503	-0.0197933704	-0.00481901	-0.0033634999999999997	2.3222857380100008e-05	1.1313132250000003e-05	-0.07200119999999999	-0.19859820000000003	0.005184172801439999	0.03944124504324	0.0468161	4.930000000000212e-05	0.00219174721921	2.430490000000209e-09	-0.00126795	0.0007234900000000002	1.6076972024999996e-06	5.234377801000004e-07	-0.00162976	-0.00010061000000000012	1.0122372100000022e-08	2.6561176576000003e-06	0.000712645	0.0008208800000000001	6.738439744000002e-07	5.078628960250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
504374.775012271	2585.72762598173	254393913668.67905	6685987.355765113	363849.1393421441	48.27451269928133	2330.4285763530747	132386196200.01895	354131.93341055635	911.3338082908887	125409426261.09872	830529.3101339741	0.8681459999999999	19.0842	0.13896494000000004	-0.0009958563000000001	0.0362562778	-0.010596808400000001	0.0274540385	-0.0510040725	0.0392996777	0.0056882810999999995	0.0361352704	-0.0350607234	-0.0124590884	0.010081499399999999	-0.006989513399999999	0.010986390700000001	0.053174713600000006	0.059626171900000004	0.1003470917	0.0436503248	0.056503136900000014	0.1139082194	-0.024897506200000002	-0.0324680167	0.0164814348	-0.0171149053	0.09086049789999999	-0.0144763696	-0.06944463570000001	-0.0452961951	0.0350081396	-0.0408194468	-0.0991369683	-0.0626477597	0.011176683799999998	0.0339232021	0.0951422058	0.0075334823	0.0149806333	0.013462263799999999	-0.061612072000000004	0.0048174132000000005	0.0283086969	-0.051536121799999994	0.0381470405	0.0016925229999999998	0.0366812835	-0.0386495817	-0.014395574199999999	0.0217107817	-0.0094801147	0.0339070895	0.11193499929999999	0.0199634261	-0.0637836864	0.039099006299999996	0.0366628398	0.0636269791	-0.1244640867	-0.0008730591000000001	-0.0064708132	0.0752815888	4.655020000000002e-05	-0.0494009888	0.012345829099999999	-0.0579688312	-0.0022594337	-0.09759465369999999	-0.0486070058	0.09968544	-0.0240928281	0.0568034635	-0.0499009195	0.08841897380000001	0.0686782129	0.034213491	-0.011026180600000001	-0.052793346500000005	-0.0779341573	-0.0785309476	-0.054395768600000005	-0.0131295792	-0.0190104	-0.01419139	0.00036139530816000005	0.0002013955501321	-0.06623860000000001	0.005762599999999979	0.0043875521299600005	3.3207558759999765e-05	0.126804	0.07998789999999999	0.016079254416	0.00639806414641	-0.00185688	-0.0005889300000000001	3.4480033344e-06	3.468385449000001e-07	-0.00152915	0.00010061000000000012	1.0122372100000022e-08	2.3382997225e-06	0.000621724	-9.0921e-05	8.266628240999999e-09	3.8654073217600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
503449.3697643979	-925.4052478731027	253461267916.16946	856374.8727910788	362612.29522297694	-1236.8441191671302	1529783.3751183138	131487676646.87538	353451.71244572033	-680.2209648360149	124928113030.81218	462700.561002439	1.003065	22.050098	0.2812334	0.0267134948	-0.0206728242	0.0093026534	-0.013612245700000001	0.011453533500000002	-0.0064219335	-0.008684716	-0.0222754943	0.017677103700000002	-0.006840988	0.009639657	0.0077201759	-0.0128249918	-0.011142686499999999	-0.0074253708	-0.008098227900000001	-0.015866238300000002	-0.0712889465	-0.0830236201	-0.0326546668	0.0496360782	-0.0532654273	0.0770284148	0.13092007560000002	-0.011959213500000001	-0.0184412908	-0.014075441299999996	0.1205529762	0.026409896800000002	0.05526226150000002	-0.0004423449	-0.0541729934	-0.0313843122	-0.1139681258	-0.0090025345	-0.0320602255	-0.0259572596	-0.0407823883	0.0324465469	-0.0148695805	0.011913391899999999	-0.008452668100000001	-0.0064848092	-0.0224710783	0.0151660705	-0.0087924438	0.0046582614000000005	0.019122985500000002	-0.019931436599999998	-0.035030384	0.014046815	-0.024328451	-0.0057845844	-0.0579070966	-0.0766810521	0.049622907800000005	0.03112401	0.0040930596	0.14699419689999998	-0.0440540907	0.0456272688	-0.031212065299999998	0.028088389100000003	0.0801765971	0.06365811730000001	0.0224149823	0.08958855210000001	-0.0021764855	-0.04417418099999999	0.09522767550000001	-0.0568782766	0.0682162154	0.032661734399999996	-0.013549232	-0.0553395148	-0.0790742737	-0.0770096115	-0.049819161900000006	-0.006374304	-0.0214331	-0.0024227	0.00045937777561	5.8694752899999985e-06	0.0971893	0.1634279	0.00944576003449	0.026708678498410004	0.193359	0.06655499999999999	0.037387702881	0.0044295680249999995	-0.00245114	-0.0005942600000000001	6.008087299600002e-06	3.5314494760000007e-07	-0.0015291599999999995	-9.999999999506933e-09	9.999999999013862e-17	2.338330305599998e-06	0.000239438	-0.00038228599999999996	1.4614258579600002e-07	5.7330555844000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
501856.87876308896	-1592.4910013089539	251860326761.82974	2536027.5892499946	362367.1795352186	-245.11568775837083	60081.70038525912	131309972804.30933	352972.88860475493	-478.82384096540045	124589860089.98476	229272.2706768591	0.963952	21.190283	0.25166718899999996	0.020624685	-0.0008339075	-0.0140421737	-0.019669479	0.0406662849	-0.0465952772	0.0088436706	-0.0395077192	0.029136649100000002	0.0201388203	-0.017243748200000002	0.014181480900000001	0.041163465499999996	-0.0576227969	0.051582560300000004	-0.008897865	-0.0225370667	0.044747821900000005	-0.0100703224	0.0116202671	0.0357883667	0.0322904738	-0.0842374509	-0.017233049	-0.0744786101	0.0355697246	-0.005719539399999999	0.0500638516	-0.01128367	-0.07866721559999999	0.0409952868	-0.1374012165	-0.0800223097	0.0020290967	-0.0123319707	-0.013133918999999999	0.007133401700000002	-0.0256898177	0.0316759273	-0.0218988042	0.0397885158	-0.0494946292	0.0168394359	-0.0459058586	0.0249568246	0.0132864015	-0.0088478658	-0.0015955974	0.0656319119	-0.0399985774	0.057045920800000004	0.009361975699999999	-0.0154641842	0.051998917199999994	-0.0193398843	0.0236361036	-0.0496679275	-0.0218017393	-0.034237636	-0.0042654318	-0.1069266753	-0.017935316	0.0013258696	0.038587929900000005	-0.0724912613	0.0589722728	0.0969550934	0.0447653598	-0.0908809944	-0.0380753824	0.0042368101	0.06774678690000001	0.031095746299999998	-0.0160590006	-0.057789242699999986	-0.0799990904	-0.0751863691	-0.0449767485	0.000425386	-0.0599898	-0.03855669999999999	0.0035987761040400007	0.00148661911489	0.176311	0.07912169999999999	0.031085568721	0.0062602434108899995	0.264783	0.07142399999999999	0.070110037089	0.0051013877759999975	-0.00346126	-0.0010101199999999998	1.19803207876e-05	1.0203424143999996e-06	-0.00152915	9.999999999506933e-09	9.999999999013862e-17	2.3382997225e-06	-1.72778e-06	-0.00024116577999999997	5.81609334430084e-08	2.9852237283999997e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500250.0820926047	-1606.7966704842402	250250144633.6577	2581795.54027924	362635.4942317631	268.3146965445485	71992.77638179314	131504501676.7151	352103.9442613652	-868.9443433897104	123977187564.41057	755064.271908975	0.861777	18.944195	0.044674500000000006	0.031039955600000002	-0.0064189405	0.0073491046999999985	-0.0272082771	0.0370934007	-0.0548289996	-0.0061760156	-0.049789838899999994	0.0311019158	0.0235006172	-0.0210579371	0.0573928747	0.0295468139	-0.0011505064	0.028189884900000007	0.037415603	-0.0078502624	0.0744046369	-0.0458350957	0.0123990093	0.0698909347	0.0039413491	-0.0433176461	-0.0389018403	0.0199224766	0.0040050222	0.0408613702	0.0088905084	0.030141750699999997	0.0058027363	0.0022933573000000003	0.0253648931	0.0909155476	0.0048971906	-0.0243837011	-0.0053324938	-0.0029916609999999996	-0.003773018	0.0099025417	-0.0293570262	0.0369993392	-0.0539643784	-0.0004242693	-0.059678129800000014	0.0291084547	0.0123630043	-0.0282544101	0.0496237417	0.0413418602	0.018967194099999998	0.008705383399999999	-0.0134971155	0.0049183855	0.0648676173	-0.021090891400000002	0.0399231787	-0.0387915407	0.0259533476	-0.0547014572	0.0291448959	-0.023173567599999997	0.0301051213	0.0453159325	0.0311982011	-0.0332028215	0.054274013200000006	-0.014593321000000001	-0.025677137599999997	0.0852811179	-0.0078798147	-0.0300531012	0.0672699785	0.029516209100000006	-0.0185530261	-0.060138261100000014	-0.0807060894	-0.07306836809999999	-0.0398943646	0.0072221119	-0.0599898	0.0	0.0035987761040400007	0.0	0.194027	0.01771600000000001	0.037646476729	0.0003138566560000004	0.252538	-0.012245000000000006	0.06377544144399999	0.00014994002500000013	-0.003167	0.0002942599999999997	1.0029889e-05	8.658894759999985e-08	-0.0015291599999999995	-9.999999999506933e-09	9.999999999013862e-17	2.338330305599998e-06	-1.72778e-06	0.0	0.0	2.9852237283999997e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
498837.6046711388	-1412.477421465912	248838955834.03934	1995092.4661509916	362277.15707139694	-358.3371603661799	128405.52049929733	131244738535.7336	352056.03920755064	-47.90505381458206	123943454742.50845	2294.894180978003	0.882101	19.390978	0.201749374	0.0290189487	-0.0398089376	0.011478665400000001	-0.0144743797	0.020566755200000002	-0.0057614076	0.0017554798000000002	-0.025920626000000002	0.0203780265	-0.046676755099999995	0.0063759757	-0.0159815764	-0.005598464	-0.0208285421	-0.0164002707	-0.036912435699999996	-0.0099363457	-0.028190286800000002	-0.0600291325	0.012912063799999998	-0.0104613869	-0.0029523490000000004	-0.026981453399999997	-0.06279823820000001	0.0753641083	0.028572186800000007	0.011058094099999999	0.0785061068	0.044185887699999996	-0.0417472469	0.058491551600000004	-0.026432801800000003	-0.011106007900000001	-0.0013041327	-0.0191596636	-0.0284566606	-0.0273640429	0.01543882	0.0502778812	-0.0143727373	0.0223445553	-0.0012299449	0.0038975524	-0.0164350478	0.026483762400000003	-0.044830712300000006	0.0185327241	-0.0101481821	-0.0206056525	-0.0465467933	-0.0012599895	0.0198402308	-0.0058397875	-0.026962792599999997	-0.0247036029	0.060401664699999996	0.0212575498	-0.0319387156	-0.06679273820000001	0.0729026292	0.034611363199999995	-0.056734962300000004	0.0145032671	0.0943601544	-0.042750653	0.0530493682	0.021953613700000003	-0.0204220018	-0.0621602105	-0.0125855581	0.0968779125	0.0667858421	0.0279238109	-0.0210288634	-0.0623824762	-0.0811933456	-0.0706639119	-0.0345991271	0.013968515800000001	-0.0599875	2.300000000003688e-06	0.00359850015625	5.290000000016965e-12	0.06501849999999999	-0.12900850000000005	0.004227405342249999	0.01664319307225	0.296099	0.043561000000000016	0.08767461780099998	0.0018975607210000012	-0.00367165	-0.0005046499999999997	1.34810137225e-05	2.546716224999997e-07	-0.0015291599999999995	0.0	0.0	2.338330305599998e-06	7.717369999999997e-05	7.890147999999997e-05	6.225443546190396e-09	5.955779971689995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500211.9894674411	1374.3847963023	250212034406.9754	1888933.5683069143	363196.9898663615	919.8327949645463	846092.3706922891	131912053447.98587	353186.2414556517	1130.2022481010645	124740521153.5699	1277357.1216127002	0.930982	20.465519	0.16092787400000005	0.0047837254	0.0040337464000000005	-0.0038659578999999996	0.008755134599999999	-0.008152954399999999	0.0223006103	0.008751525500000001	-0.006549915999999999	0.0244647758	-0.0318281808	-0.0065374254000000005	0.0045239372	0.0047533902	-0.0166299755	0.0280459271	-0.0387290931	-0.0156722462	0.0361714957	0.045138099699999996	0.0426828433	-0.0285486302	0.0859816502	-0.0953172198	-0.0170603467	0.011662747099999999	0.0017967914000000004	0.0203735347	-0.0031796190000000003	-0.1032854283	-0.0173861453	-0.0454428738	0.009272795	-0.0717938875	-0.1094867689	-0.0022331051	0.0035235221000000008	-0.0001550602	-0.0098152264	0.0204344004	0.0098653114	-0.0082788913	0.0208665359	0.010661731899999999	-0.0094200164	0.0353757616	-0.0298792084	0.008439163000000001	-0.0034186	0.0134015778	-0.0097375715	0.0037164287	0.0513328633	-0.0036300249	0.030143526400000002	0.070120757	-0.0165585594	-0.046099136299999996	-0.0799207726	-0.0849371059	0.06013736190000001	-0.06774449469999999	0.040120314500000004	-0.013796951399999998	-0.0703003595	0.036536876499999996	-0.011364068	0.06879469860000001	-0.06276096639999999	-0.059783325400000004	0.0404323248	-0.0872381858	0.0662944305	0.026319245699999997	-0.0234840854	-0.06451797719999999	-0.0814595325	-0.0679824269	-0.0291192882	0.0206175901	-0.06409669999999999	-0.0041091999999999925	0.004108386950889999	1.6885524639999947e-05	-0.0256021	-0.0906206	0.0006554675244099997	0.00821209314436	0.261939	-0.034160000000000024	0.06861203972099998	0.0011669056000000015	-0.00310979	0.00056186	9.6707938441e-06	3.156866596e-07	-0.0015291599999999995	0.0	0.0	2.338330305599998e-06	-1.72778e-06	-7.890147999999997e-05	6.225443546190396e-09	2.9852237283999997e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500392.9820230693	180.9925556281814	250393136457.9397	32758.305192820357	363392.194052717	195.2041863555205	38104.67437072078	132053886698.44756	353574.6034658678	388.36201021610765	125015000216.04565	150825.05097909606	0.989935	21.761448	0.18603671100000002	0.058608892999999995	-0.0573300899	0.0192305743	0.0049133017	-0.021666736800000003	0.0128564949	-0.0019216094	-0.038173657	0.0326918418	-0.064856425	-0.028316472999999998	-0.0008886639	0.0494611254	0.013589086100000002	-0.0230059219	0.0569295162	0.0083794112	0.018952663999999998	-0.0315862459	0.028957800099999997	-0.0197040305	0.017298644199999998	0.035469185	0.0410803165	0.11125897380000001	0.0409212292	0.0606796158	-0.0029099263	-0.0027933505999999998	-0.0140927265	0.023619610099999997	-0.0146107575	-0.0980511901	-0.012444345700000001	-0.0330220815	-0.0710876088	-0.034469470099999996	-0.0179667281	0.0659275041	0.0060077449	-0.0237213233	0.0090297733	-0.00045325080000000004	-0.0263152497	0.0457943688	-0.0563903633	-0.0294343445	-0.027484933	0.0393120356	0.0230690892	-0.0330494774	-0.0544500792	0.0177440213	0.019682198999999997	0.0324878677	0.0060663914	-0.0009850797	-0.051908694500000005	0.0177968393	0.08765713619999999	0.0490440283	-0.013273721100000002	0.056090291900000006	-0.0121715167	0.034129186299999996	-0.0213556265	0.0188230711	-0.0192212368	-0.0724924748	0.038109808599999996	-0.0356924468	0.0657957971	0.024703212599999996	-0.0259162852	-0.0665410424	-0.0815039251	-0.0650344254	-0.0234840854	0.0271230056	-0.0789964	-0.014899700000000004	0.006240431212959999	0.00022200106009000005	0.0463939	0.071996	0.0021523939572100003	0.005183424016000001	0.302331	0.04039200000000004	0.091404033561	0.0016315136640000032	-0.00385722	-0.0007474300000000003	1.4878146128400003e-05	5.586516049000005e-07	-0.0017717	-0.00024254000000000048	5.882565160000025e-08	3.13892089e-06	-0.000186738	-0.00018501022	3.4228781504448395e-08	3.4871080644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500769.2419420811	376.2599190117908	250769833675.2465	141571.52665475936	363527.71812241577	135.5240696987603	18366.77346771444	132152401843.29054	354441.54224542476	866.9387795569493	125628806869.31525	751582.8474996925	0.9705720000000002	21.335806	0.21689126000000009	0.0157831811	-0.0077594395	-0.0036745501	0.0101363826	-0.0234345223	0.0264604848	0.0143441401	-0.0165770904	0.012095438600000001	-0.0230327303	-0.0147277577	0.005402199200000001	0.010655591499999999	0.029337892999999997	-0.0483497293	-0.008978860600000001	0.029328425800000002	-0.0363028881	0.0297075586	0.045657861699999996	0.021473548199999998	0.0451255926	0.029063214700000006	0.053227725999999996	-0.0083123559	-0.0784567723	-0.061033112800000004	-0.0591826984	-0.0364227731	-0.0399179439	-0.0132990414	0.0121874124	0.0048506604	0.0209022621	-0.0109416393	-0.0258488539	0.0108061976	0.0006398254	0.0261368418	0.0110234883	-0.0238628784	0.024972465	0.010597861299999999	-0.0093858398	0.0113920945	-0.011581193	-0.026067174900000004	0.0003946051	-0.0083159351	0.0138343787	-0.048033104900000005	0.016255818300000002	0.0360022981	-0.0514995339	0.051057781100000005	0.011048157099999999	-0.04569833400000002	0.0170509754	0.07829045700000001	0.013049826799999999	0.0050018591	0.0325298261	-0.0898526439	-0.0292239587	-0.0227358195	0.0035288203000000008	-0.0126263851	-0.012935971999999999	-0.0049011265	-0.0728734001	-0.042475383	0.0652899964	0.0230764157	-0.028323078300000002	-0.0684481462	-0.0813264028	-0.06183146480000001	-0.0177235848	0.033439434	-0.060052	0.018944399999999997	0.0036062427039999997	0.00035889029135999977	-0.0451529	-0.0915468	0.0020387843784100005	0.008380816590240002	0.248475	-0.05385600000000002	0.061739825625	0.0029004687360000016	-0.00335192	0.0005053000000000002	1.12353676864e-05	2.553280900000002e-07	-0.0014479199999999995	0.0003237800000000005	1.0483348840000033e-07	2.0964723263999985e-06	3.50632e-05	0.0002218012	4.9195772321439997e-08	1.22942799424e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
